target_id,label_type,value,confidence,id
1153087665659604992,aggression,0,1.0,label_aggression_1153087665659604992
1174867646131699712,bullying,0,0.7981,label_bullying_1174867646131699712
1174867646131699712,aggression,0,0.5929,label_aggression_1174867646131699712
1127822026334154752,bullying,0,1.0,label_bullying_1127822026334154752
1127822026334154752,aggression,0,1.0,label_aggression_1127822026334154752
1055729335686066176,bullying,1,0.6097,label_bullying_1055729335686066176
1055729335686066176,aggression,1,1.0,label_aggression_1055729335686066176
1137168303912091648,bullying,0,1.0,label_bullying_1137168303912091648
1137168303912091648,aggression,0,1.0,label_aggression_1137168303912091648
1049866734833991680,bullying,0,0.7605,label_bullying_1049866734833991680
1049866734833991680,aggression,0,0.7605,label_aggression_1049866734833991680
1074178615274520576,bullying,0,0.5929,label_bullying_1074178615274520576
1074178615274520576,aggression,0,0.5929,label_aggression_1074178615274520576
1092214858084454400,bullying,0,0.7755,label_bullying_1092214858084454400
1092214858084454400,aggression,0,0.7755,label_aggression_1092214858084454400
1100181285881724928,bullying,0,0.5965,label_bullying_1100181285881724928
1100181285881724928,aggression,0,0.5965,label_aggression_1100181285881724928
1104240194565337088,bullying,0,0.5782,label_bullying_1104240194565337088
1104240194565337088,aggression,0,0.7875,label_aggression_1104240194565337088
1156758594600284160,bullying,0,0.7955,label_bullying_1156758594600284160
1156758594600284160,aggression,0,0.7955,label_aggression_1156758594600284160
994799845514846208,bullying,1,0.779,label_bullying_994799845514846208
994799845514846208,aggression,1,0.5615,label_aggression_994799845514846208
1164855192760602624,bullying,0,0.5702,label_bullying_1164855192760602624
1164855192760602624,aggression,0,0.5702,label_aggression_1164855192760602624
1096618808267177984,bullying,0,0.8465,label_bullying_1096618808267177984
1096618808267177984,aggression,0,0.8465,label_aggression_1096618808267177984
1052335428860043264,bullying,0,0.5865,label_bullying_1052335428860043264
1052335428860043264,aggression,0,0.5865,label_aggression_1052335428860043264
1111193671526916096,bullying,0,0.7581,label_bullying_1111193671526916096
1111193671526916096,aggression,0,0.7581,label_aggression_1111193671526916096
1091205374369021952,bullying,0,1.0,label_bullying_1091205374369021952
1091205374369021952,aggression,1,0.6088,label_aggression_1091205374369021952
1125213533622435840,bullying,0,0.5737,label_bullying_1125213533622435840
1125213533622435840,aggression,0,0.5737,label_aggression_1125213533622435840
1119743265634504704,bullying,0,0.5615,label_bullying_1119743265634504704
1119743265634504704,aggression,0,0.5615,label_aggression_1119743265634504704
1177102953841311744,bullying,0,0.7794,label_bullying_1177102953841311744
1177102953841311744,aggression,1,0.6373,label_aggression_1177102953841311744
1040547079480930304,bullying,1,0.5926,label_bullying_1040547079480930304
1040547079480930304,aggression,1,0.7905,label_aggression_1040547079480930304
991018949669957632,bullying,0,1.0,label_bullying_991018949669957632
991018949669957632,aggression,0,0.7903,label_aggression_991018949669957632
1180641213356085248,bullying,0,1.0,label_bullying_1180641213356085248
1180641213356085248,aggression,0,1.0,label_aggression_1180641213356085248
1085415668834508800,bullying,0,0.7949,label_bullying_1085415668834508800
1085415668834508800,aggression,0,0.7949,label_aggression_1085415668834508800
1006719408925827072,bullying,0,0.7989,label_bullying_1006719408925827072
1006719408925827072,aggression,0,0.7989,label_aggression_1006719408925827072
1137629756226174976,bullying,0,1.0,label_bullying_1137629756226174976
1137629756226174976,aggression,0,1.0,label_aggression_1137629756226174976
1001397703332573184,bullying,0,0.5791,label_bullying_1001397703332573184
1001397703332573184,aggression,0,0.7973,label_aggression_1001397703332573184
1035362829223784448,bullying,0,1.0,label_bullying_1035362829223784448
1035362829223784448,aggression,0,1.0,label_aggression_1035362829223784448
1169048030134378496,bullying,0,1.0,label_bullying_1169048030134378496
1169048030134378496,aggression,0,1.0,label_aggression_1169048030134378496
1110813546008489984,bullying,0,0.7982,label_bullying_1110813546008489984
1110813546008489984,aggression,0,0.5775,label_aggression_1110813546008489984
1143223431605952512,bullying,0,0.7965,label_bullying_1143223431605952512
1143223431605952512,aggression,0,0.7965,label_aggression_1143223431605952512
1167324347300724736,bullying,0,1.0,label_bullying_1167324347300724736
1167324347300724736,aggression,0,1.0,label_aggression_1167324347300724736
1080206571692503040,bullying,0,1.0,label_bullying_1080206571692503040
1080206571692503040,aggression,0,1.0,label_aggression_1080206571692503040
1140092730949672960,bullying,0,0.5929,label_bullying_1140092730949672960
1140092730949672960,aggression,0,1.0,label_aggression_1140092730949672960
1068331658626875392,bullying,0,1.0,label_bullying_1068331658626875392
1068331658626875392,aggression,0,1.0,label_aggression_1068331658626875392
1143287259584675840,bullying,0,1.0,label_bullying_1143287259584675840
1143287259584675840,aggression,0,0.8498,label_aggression_1143287259584675840
1178391541912653824,bullying,0,0.7981,label_bullying_1178391541912653824
1178391541912653824,aggression,0,0.5929,label_aggression_1178391541912653824
993316994789093376,bullying,1,0.6275,label_bullying_993316994789093376
993316994789093376,aggression,1,0.6275,label_aggression_993316994789093376
1180985670383128576,bullying,0,0.8028,label_bullying_1180985670383128576
1180985670383128576,aggression,0,0.5871,label_aggression_1180985670383128576
958643388486467584,bullying,0,0.627,label_bullying_958643388486467584
958643388486467584,aggression,1,0.8058,label_aggression_958643388486467584
1162626868445327360,bullying,0,0.7611,label_bullying_1162626868445327360
1162626868445327360,aggression,0,0.7611,label_aggression_1162626868445327360
1173345217597095936,bullying,0,0.5938,label_bullying_1173345217597095936
1173345217597095936,aggression,0,0.5938,label_aggression_1173345217597095936
945803943852818432,bullying,0,0.7973,label_bullying_945803943852818432
945803943852818432,aggression,0,1.0,label_aggression_945803943852818432
1052156302291767296,bullying,0,0.6403,label_bullying_1052156302291767296
1052156302291767296,aggression,0,0.6403,label_aggression_1052156302291767296
1107535888336232448,bullying,0,0.8028,label_bullying_1107535888336232448
1107535888336232448,aggression,0,0.8028,label_aggression_1107535888336232448
1096628029943341056,bullying,0,0.8019,label_bullying_1096628029943341056
1096628029943341056,aggression,0,0.8019,label_aggression_1096628029943341056
1129971720628121600,bullying,0,0.8067,label_bullying_1129971720628121600
1129971720628121600,aggression,1,0.6448,label_aggression_1129971720628121600
1141606450175594496,bullying,0,0.8194,label_bullying_1141606450175594496
1141606450175594496,aggression,1,0.5871,label_aggression_1141606450175594496
1095898870002941952,bullying,0,0.7819,label_bullying_1095898870002941952
1095898870002941952,aggression,0,0.5673,label_aggression_1095898870002941952
1045523258935754752,bullying,0,1.0,label_bullying_1045523258935754752
1045523258935754752,aggression,0,0.8138,label_aggression_1045523258935754752
1141891042325520384,bullying,0,0.7989,label_bullying_1141891042325520384
1141891042325520384,aggression,0,0.7989,label_aggression_1141891042325520384
1130132083722067968,bullying,0,0.5935,label_bullying_1130132083722067968
1130132083722067968,aggression,1,0.6161,label_aggression_1130132083722067968
1063362568720117760,bullying,0,0.8383,label_bullying_1063362568720117760
1063362568720117760,aggression,0,0.8383,label_aggression_1063362568720117760
1131394594089680896,bullying,0,0.5911,label_bullying_1131394594089680896
1131394594089680896,aggression,0,0.5877,label_aggression_1131394594089680896
1117252674820435968,bullying,0,0.5423,label_bullying_1117252674820435968
1117252674820435968,aggression,0,0.5423,label_aggression_1117252674820435968
1164091195023306752,bullying,0,1.0,label_bullying_1164091195023306752
1164091195023306752,aggression,0,1.0,label_aggression_1164091195023306752
1074565114495225856,bullying,0,1.0,label_bullying_1074565114495225856
1074565114495225856,aggression,0,1.0,label_aggression_1074565114495225856
1161274434586574848,bullying,0,0.6828,label_bullying_1161274434586574848
1161274434586574848,aggression,0,0.6828,label_aggression_1161274434586574848
1087883417049358336,bullying,0,0.7965,label_bullying_1087883417049358336
1087883417049358336,aggression,0,0.7965,label_aggression_1087883417049358336
1065395268834463744,bullying,0,0.7994,label_bullying_1065395268834463744
1065395268834463744,aggression,0,0.7994,label_aggression_1065395268834463744
981968717728935936,bullying,0,0.7742,label_bullying_981968717728935936
981968717728935936,aggression,0,0.5645,label_aggression_981968717728935936
1145901976232550400,bullying,0,1.0,label_bullying_1145901976232550400
1145901976232550400,aggression,0,1.0,label_aggression_1145901976232550400
1098427247180034048,bullying,0,0.5974,label_bullying_1098427247180034048
1098427247180034048,aggression,0,0.5974,label_aggression_1098427247180034048
1075323229281083392,bullying,0,1.0,label_bullying_1075323229281083392
1075323229281083392,aggression,0,0.7981,label_aggression_1075323229281083392
1154563101698543616,bullying,0,0.7754,label_bullying_1154563101698543616
1154563101698543616,aggression,0,0.7754,label_aggression_1154563101698543616
1128105482884636672,bullying,0,0.7702,label_bullying_1128105482884636672
1128105482884636672,aggression,0,0.7702,label_aggression_1128105482884636672
1150153898221604864,bullying,0,0.607,label_bullying_1150153898221604864
1150153898221604864,aggression,0,0.607,label_aggression_1150153898221604864
1125123219658354688,bullying,0,1.0,label_bullying_1125123219658354688
1125123219658354688,aggression,0,1.0,label_aggression_1125123219658354688
1033993129051017216,bullying,0,0.7784,label_bullying_1033993129051017216
1033993129051017216,aggression,0,0.7784,label_aggression_1033993129051017216
1121250455540867072,bullying,0,0.7795,label_bullying_1121250455540867072
1121250455540867072,aggression,0,1.0,label_aggression_1121250455540867072
1169489874899066880,bullying,0,1.0,label_bullying_1169489874899066880
1169489874899066880,aggression,0,1.0,label_aggression_1169489874899066880
1155021840100564992,bullying,0,0.7611,label_bullying_1155021840100564992
1155021840100564992,aggression,0,0.552,label_aggression_1155021840100564992
1160855446715092992,bullying,1,0.6585,label_bullying_1160855446715092992
1160855446715092992,aggression,0,0.5743,label_aggression_1160855446715092992
1113277185982144512,bullying,0,0.7552,label_bullying_1113277185982144512
1113277185982144512,aggression,0,0.7552,label_aggression_1113277185982144512
1156467652974342144,emotion,neutral,1.0,label_emotion_1156467652974342144
1156467652974342144,topic,person,1.0,label_topic_1156467652974342144
1172294545229434880,emotion,neutral,0.6721,label_emotion_1172294545229434880
1172294545229434880,topic,person,0.6585,label_topic_1172294545229434880
1116987080183062528,emotion,neutral,0.6928,label_emotion_1116987080183062528
1116987080183062528,topic,text,0.6928,label_topic_1116987080183062528
1057501435811500032,emotion,fear,0.666,label_emotion_1057501435811500032
1057501435811500032,topic,person,1.0,label_topic_1057501435811500032
1122565290144968704,emotion,anger,0.668,label_emotion_1122565290144968704
1122565290144968704,topic,text,0.668,label_topic_1122565290144968704
1176833275743068160,emotion,neutral,0.3352,label_emotion_1176833275743068160
1176833275743068160,topic,person,1.0,label_topic_1176833275743068160
1100096249568595968,emotion,joy,1.0,label_emotion_1100096249568595968
1100096249568595968,topic,person,0.666,label_topic_1100096249568595968
1111638345144008704,emotion,anger,0.6542,label_emotion_1111638345144008704
1111638345144008704,topic,text,0.6542,label_topic_1111638345144008704
1174929297677389824,emotion,joy,0.6569,label_emotion_1174929297677389824
1174929297677389824,topic,text,0.3431,label_topic_1174929297677389824
1106737307656036352,emotion,surprised,0.6928,label_emotion_1106737307656036352
1106737307656036352,topic,person,1.0,label_topic_1106737307656036352
1123819302441644032,emotion,neutral,0.67,label_emotion_1123819302441644032
1123819302441644032,topic,cartoon,1.0,label_topic_1123819302441644032
1162968975672778752,emotion,joy,0.6655,label_emotion_1162968975672778752
1162968975672778752,topic,person,1.0,label_topic_1162968975672778752
1167693037900857344,emotion,neutral,0.668,label_emotion_1167693037900857344
1167693037900857344,topic,people,1.0,label_topic_1167693037900857344
1124478819911585792,emotion,joy,1.0,label_emotion_1124478819911585792
1124478819911585792,topic,person,1.0,label_topic_1124478819911585792
1100586565102940160,emotion,neutral,0.3415,label_emotion_1100586565102940160
1100586565102940160,topic,person,0.6721,label_topic_1100586565102940160
1117113774453805056,emotion,joy,0.66,label_emotion_1117113774453805056
1117113774453805056,topic,person,0.6735,label_topic_1117113774453805056
1020912874765619200,emotion,neutral,1.0,label_emotion_1020912874765619200
1020912874765619200,topic,cartoon,0.3352,label_topic_1020912874765619200
1101279017832968192,emotion,neutral,0.6654,label_emotion_1101279017832968192
1101279017832968192,topic,other,0.6654,label_topic_1101279017832968192
1137584551972270080,emotion,surprised,0.3415,label_emotion_1137584551972270080
1137584551972270080,topic,person,0.3415,label_topic_1137584551972270080
1064015840896225280,emotion,anger,0.6721,label_emotion_1064015840896225280
1064015840896225280,topic,person,0.6721,label_topic_1064015840896225280
1115991006584987648,emotion,surprised,0.6721,label_emotion_1115991006584987648
1115991006584987648,topic,people,1.0,label_topic_1115991006584987648
1081664980782374912,emotion,neutral,0.6668,label_emotion_1081664980782374912
1081664980782374912,topic,person,1.0,label_topic_1081664980782374912
1134017703750103040,emotion,surprised,0.3458,label_emotion_1134017703750103040
1134017703750103040,topic,person,0.6778,label_topic_1134017703750103040
1159462478544101376,emotion,fear,0.666,label_emotion_1159462478544101376
1159462478544101376,topic,people,1.0,label_topic_1159462478544101376
1121066447423053824,emotion,neutral,1.0,label_emotion_1121066447423053824
1121066447423053824,topic,person,0.6767,label_topic_1121066447423053824
1093418607750586368,emotion,neutral,0.6655,label_emotion_1093418607750586368
1093418607750586368,topic,person,1.0,label_topic_1093418607750586368
1166993514807304192,emotion,joy,1.0,label_emotion_1166993514807304192
1166993514807304192,topic,people,1.0,label_topic_1166993514807304192
948030343389270016,emotion,surprised,0.6668,label_emotion_948030343389270016
948030343389270016,topic,other,1.0,label_topic_948030343389270016
1131434704818540544,emotion,neutral,0.3367,label_emotion_1131434704818540544
1131434704818540544,topic,person,0.6633,label_topic_1131434704818540544
1089999176642740224,emotion,neutral,0.6785,label_emotion_1089999176642740224
1089999176642740224,topic,person,1.0,label_topic_1089999176642740224
1163579451632771072,emotion,neutral,0.66,label_emotion_1163579451632771072
1163579451632771072,topic,person,0.67,label_topic_1163579451632771072
1134692072150949888,emotion,surprised,0.334,label_emotion_1134692072150949888
1134692072150949888,topic,people,0.668,label_topic_1134692072150949888
1055241182718332928,emotion,neutral,0.6962,label_emotion_1055241182718332928
1055241182718332928,topic,person,1.0,label_topic_1055241182718332928
1064754213302792192,emotion,neutral,1.0,label_emotion_1064754213302792192
1064754213302792192,topic,person,1.0,label_topic_1064754213302792192
1074582050805350400,emotion,anger,0.6654,label_emotion_1074582050805350400
1074582050805350400,topic,people,1.0,label_topic_1074582050805350400
1153964867745886208,emotion,anger,0.6694,label_emotion_1153964867745886208
1153964867745886208,topic,other,0.6721,label_topic_1153964867745886208
1012520751829598208,emotion,sad,0.3367,label_emotion_1012520751829598208
1012520751829598208,topic,person,0.3367,label_topic_1012520751829598208
1134908868867313664,emotion,fear,0.6928,label_emotion_1134908868867313664
1134908868867313664,topic,person,0.6928,label_topic_1134908868867313664
1178264272132829184,emotion,surprised,0.6654,label_emotion_1178264272132829184
1178264272132829184,topic,outdoor,1.0,label_topic_1178264272132829184
1149761218580512768,emotion,surprised,0.6657,label_emotion_1149761218580512768
1149761218580512768,topic,people,1.0,label_topic_1149761218580512768
1119903629130801152,emotion,neutral,0.6785,label_emotion_1119903629130801152
1119903629130801152,topic,person,1.0,label_topic_1119903629130801152
1088174709562314752,emotion,fear,0.666,label_emotion_1088174709562314752
1088174709562314752,topic,person,1.0,label_topic_1088174709562314752
1117352411007246336,emotion,surprised,0.6785,label_emotion_1117352411007246336
1117352411007246336,topic,people,1.0,label_topic_1117352411007246336
1178570675292639232,emotion,anger,0.67,label_emotion_1178570675292639232
1178570675292639232,topic,person,1.0,label_topic_1178570675292639232
1105729114431725568,emotion,neutral,0.6677,label_emotion_1105729114431725568
1105729114431725568,topic,person,1.0,label_topic_1105729114431725568
1149040324006629376,emotion,joy,1.0,label_emotion_1149040324006629376
1149040324006629376,topic,person,1.0,label_topic_1149040324006629376
1054254121538498560,emotion,neutral,1.0,label_emotion_1054254121538498560
1054254121538498560,topic,person,1.0,label_topic_1054254121538498560
1152375978807496704,emotion,surprised,1.0,label_emotion_1152375978807496704
1152375978807496704,topic,person,1.0,label_topic_1152375978807496704
1139049958595825664,emotion,joy,0.6733,label_emotion_1139049958595825664
1139049958595825664,topic,person,1.0,label_topic_1139049958595825664
1092969087300173824,emotion,surprised,0.6962,label_emotion_1092969087300173824
1092969087300173824,topic,activity,1.0,label_topic_1092969087300173824
1148850447302692864,emotion,neutral,0.666,label_emotion_1148850447302692864
1148850447302692864,topic,person,0.334,label_topic_1148850447302692864
1008090316898803712,emotion,neutral,0.6657,label_emotion_1008090316898803712
1008090316898803712,topic,person,0.6657,label_topic_1008090316898803712
1061582683249012736,emotion,neutral,0.6721,label_emotion_1061582683249012736
1061582683249012736,topic,text,1.0,label_topic_1061582683249012736
1179210206551404544,emotion,neutral,0.6721,label_emotion_1179210206551404544
1179210206551404544,topic,text,1.0,label_topic_1179210206551404544
1092198309856202752,emotion,anger,0.34,label_emotion_1092198309856202752
1092198309856202752,topic,person,1.0,label_topic_1092198309856202752
1009707103394627584,emotion,neutral,0.666,label_emotion_1009707103394627584
1009707103394627584,topic,person,0.666,label_topic_1009707103394627584
1151131828892114944,emotion,neutral,0.3346,label_emotion_1151131828892114944
1151131828892114944,topic,animal,0.6655,label_topic_1151131828892114944
1027479240444452864,emotion,anger,0.3343,label_emotion_1027479240444452864
1027479240444452864,topic,person,1.0,label_topic_1027479240444452864
1066222158239453184,emotion,neutral,0.6962,label_emotion_1066222158239453184
1066222158239453184,topic,person,0.6962,label_topic_1066222158239453184
1093485395146063872,emotion,joy,0.6566,label_emotion_1093485395146063872
1093485395146063872,topic,people,0.6566,label_topic_1093485395146063872
1014296143544356864,emotion,neutral,0.6785,label_emotion_1014296143544356864
1014296143544356864,topic,other,1.0,label_topic_1014296143544356864
1120955068431372288,emotion,neutral,0.666,label_emotion_1120955068431372288
1120955068431372288,topic,person,0.666,label_topic_1120955068431372288
1154187672588529664,emotion,neutral,0.334,label_emotion_1154187672588529664
1154187672588529664,topic,person,0.666,label_topic_1154187672588529664
1105744359686639616,emotion,neutral,0.6634,label_emotion_1105744359686639616
1105744359686639616,topic,people,1.0,label_topic_1105744359686639616
1074093091838996480,emotion,neutral,0.3415,label_emotion_1074093091838996480
1074093091838996480,topic,person,0.6721,label_topic_1074093091838996480
1158987090408112128,emotion,anger,0.6668,label_emotion_1158987090408112128
1158987090408112128,topic,people,1.0,label_topic_1158987090408112128
1025563073714483200,emotion,neutral,0.6655,label_emotion_1025563073714483200
1025563073714483200,topic,outdoor,0.6655,label_topic_1025563073714483200
1059310997544079360,emotion,joy,0.6668,label_emotion_1059310997544079360
1059310997544079360,topic,people,0.6668,label_topic_1059310997544079360
1120192382017613824,emotion,fear,0.666,label_emotion_1120192382017613824
1120192382017613824,topic,person,1.0,label_topic_1120192382017613824
1137818665115414528,emotion,neutral,1.0,label_emotion_1137818665115414528
1137818665115414528,topic,person,1.0,label_topic_1137818665115414528
1146305661932544000,emotion,surprised,0.3352,label_emotion_1146305661932544000
1146305661932544000,topic,outdoor,0.6668,label_topic_1146305661932544000
1126434493599809536,emotion,neutral,1.0,label_emotion_1126434493599809536
1126434493599809536,topic,person,1.0,label_topic_1126434493599809536
1079563325219762176,emotion,neutral,0.6684,label_emotion_1079563325219762176
1079563325219762176,topic,person,0.6668,label_topic_1079563325219762176
1181066254816030720,emotion,surprised,0.6962,label_emotion_1181066254816030720
1181066254816030720,topic,fashion,0.6962,label_topic_1181066254816030720
1155088061789569024,emotion,neutral,1.0,label_emotion_1155088061789569024
1155088061789569024,topic,person,1.0,label_topic_1155088061789569024
1087618613571219456,emotion,anger,0.669,label_emotion_1087618613571219456
1087618613571219456,topic,person,1.0,label_topic_1087618613571219456
1157172778362175488,emotion,neutral,0.6721,label_emotion_1157172778362175488
1157172778362175488,topic,activity,1.0,label_topic_1157172778362175488
1053133798101442560,emotion,anger,0.66,label_emotion_1053133798101442560
1053133798101442560,topic,person,1.0,label_topic_1053133798101442560
957785592803020800,emotion,love,0.3352,label_emotion_957785592803020800
957785592803020800,topic,person,1.0,label_topic_957785592803020800
1142134642015895552,emotion,neutral,0.6657,label_emotion_1142134642015895552
1142134642015895552,topic,person,0.6657,label_topic_1142134642015895552
1146249209444712448,emotion,anger,0.6654,label_emotion_1146249209444712448
1146249209444712448,topic,people,1.0,label_topic_1146249209444712448
1157541403673403392,emotion,neutral,1.0,label_emotion_1157541403673403392
1157541403673403392,topic,person,1.0,label_topic_1157541403673403392
1069119845687328768,emotion,anger,0.6721,label_emotion_1069119845687328768
1069119845687328768,topic,person,1.0,label_topic_1069119845687328768
1177969231829131264,emotion,neutral,0.6928,label_emotion_1177969231829131264
1177969231829131264,topic,person,0.6928,label_topic_1177969231829131264
1147707543662247936,emotion,neutral,0.6633,label_emotion_1147707543662247936
1147707543662247936,topic,person,0.6733,label_topic_1147707543662247936
1101791523529703424,emotion,neutral,0.6691,label_emotion_1101791523529703424
1101791523529703424,topic,indoor,0.6655,label_topic_1101791523529703424
1066980163927085056,emotion,joy,0.6706,label_emotion_1066980163927085056
1066980163927085056,topic,person,1.0,label_topic_1066980163927085056
1048815494985551872,emotion,neutral,0.6767,label_emotion_1048815494985551872
1048815494985551872,topic,other,0.6767,label_topic_1048815494985551872
1113385871555686400,emotion,anger,0.6542,label_emotion_1113385871555686400
1113385871555686400,topic,people,1.0,label_topic_1113385871555686400
1080713892960825344,emotion,neutral,0.668,label_emotion_1080713892960825344
1080713892960825344,topic,person,1.0,label_topic_1080713892960825344
1073397272806817792,emotion,anger,0.6654,label_emotion_1073397272806817792
1073397272806817792,topic,person,1.0,label_topic_1073397272806817792
1062535235822292992,emotion,neutral,1.0,label_emotion_1062535235822292992
1062535235822292992,topic,person,1.0,label_topic_1062535235822292992
1109239642722844672,emotion,neutral,0.6962,label_emotion_1109239642722844672
1109239642722844672,topic,person,0.6564,label_topic_1109239642722844672
1130614482700529664,emotion,neutral,0.6684,label_emotion_1130614482700529664
1130614482700529664,topic,person,1.0,label_topic_1130614482700529664
1107167421770379264,emotion,neutral,0.6721,label_emotion_1107167421770379264
1107167421770379264,topic,person,0.6721,label_topic_1107167421770379264
1141578684688445440,emotion,fear,0.666,label_emotion_1141578684688445440
1141578684688445440,topic,other,0.666,label_topic_1141578684688445440
1053867748171595776,emotion,anger,0.3415,label_emotion_1053867748171595776
1053867748171595776,topic,person,0.6721,label_topic_1053867748171595776
1046262244998258688,emotion,neutral,0.6785,label_emotion_1046262244998258688
1046262244998258688,topic,person,1.0,label_topic_1046262244998258688
1128501265627025408,emotion,neutral,0.668,label_emotion_1128501265627025408
1128501265627025408,topic,person,0.334,label_topic_1128501265627025408
1148898679500255232,emotion,fear,0.666,label_emotion_1148898679500255232
1148898679500255232,topic,person,1.0,label_topic_1148898679500255232
1174566324454768640,emotion,anger,0.6656,label_emotion_1174566324454768640
1174566324454768640,topic,people,1.0,label_topic_1174566324454768640
1158208932159123456,emotion,neutral,0.6611,label_emotion_1158208932159123456
1158208932159123456,topic,people,1.0,label_topic_1158208932159123456
1025609192838443008,emotion,joy,0.6595,label_emotion_1025609192838443008
1025609192838443008,topic,person,1.0,label_topic_1025609192838443008
1067712613082931200,emotion,joy,0.6669,label_emotion_1067712613082931200
1067712613082931200,topic,people,1.0,label_topic_1067712613082931200
1013994610969788416,emotion,joy,1.0,label_emotion_1013994610969788416
1013994610969788416,topic,people,1.0,label_topic_1013994610969788416
1152325866454708224,emotion,anger,0.6669,label_emotion_1152325866454708224
1152325866454708224,topic,person,1.0,label_topic_1152325866454708224
1159515118229397504,emotion,sad,0.6669,label_emotion_1159515118229397504
1159515118229397504,topic,people,1.0,label_topic_1159515118229397504
1122798217923645440,emotion,anger,0.6676,label_emotion_1122798217923645440
1122798217923645440,topic,person,1.0,label_topic_1122798217923645440
1070449102225096704,emotion,neutral,0.3405,label_emotion_1070449102225096704
1070449102225096704,topic,person,1.0,label_topic_1070449102225096704
1040480063214456832,emotion,surprised,0.6698,label_emotion_1040480063214456832
1040480063214456832,topic,person,1.0,label_topic_1040480063214456832
1055302920520220672,emotion,anger,0.6611,label_emotion_1055302920520220672
1055302920520220672,topic,person,1.0,label_topic_1055302920520220672
1016596288051306496,emotion,joy,0.6658,label_emotion_1016596288051306496
1016596288051306496,topic,person,1.0,label_topic_1016596288051306496
1064321446668607489,emotion,neutral,0.3363,label_emotion_1064321446668607489
1064321446668607489,topic,person,1.0,label_topic_1064321446668607489
1105272517608042496,emotion,joy,0.6669,label_emotion_1105272517608042496
1105272517608042496,topic,person,1.0,label_topic_1105272517608042496
1108466788171476992,emotion,anger,1.0,label_emotion_1108466788171476992
1108466788171476992,topic,people,1.0,label_topic_1108466788171476992
1149189214303641600,emotion,anger,0.6552,label_emotion_1149189214303641600
1149189214303641600,topic,person,1.0,label_topic_1149189214303641600
1168806492346982400,emotion,neutral,0.6685,label_emotion_1168806492346982400
1168806492346982400,topic,person,1.0,label_topic_1168806492346982400
1053851785821384704,emotion,neutral,0.6709,label_emotion_1053851785821384704
1053851785821384704,topic,people,1.0,label_topic_1053851785821384704
1023091917250023424,emotion,anger,1.0,label_emotion_1023091917250023424
1023091917250023424,topic,outdoor,0.6658,label_topic_1023091917250023424
1006225114423021568,emotion,neutral,0.6728,label_emotion_1006225114423021568
1006225114423021568,topic,person,1.0,label_topic_1006225114423021568
1146255566205804544,emotion,sad,0.6636,label_emotion_1146255566205804544
1146255566205804544,topic,person,1.0,label_topic_1146255566205804544
1133597792259268608,emotion,anger,0.6603,label_emotion_1133597792259268608
1133597792259268608,topic,person,1.0,label_topic_1133597792259268608
1058940543196979200,emotion,neutral,0.6696,label_emotion_1058940543196979200
1058940543196979200,topic,person,0.6706,label_topic_1058940543196979200
1084204805423034368,emotion,neutral,1.0,label_emotion_1084204805423034368
1084204805423034368,topic,person,1.0,label_topic_1084204805423034368
1085363521883193344,emotion,joy,0.6617,label_emotion_1085363521883193344
1085363521883193344,topic,outdoor,1.0,label_topic_1085363521883193344
1176404479424471040,emotion,joy,1.0,label_emotion_1176404479424471040
1176404479424471040,topic,people,0.6708,label_topic_1176404479424471040
1174312914862411776,emotion,fear,0.6698,label_emotion_1174312914862411776
1174312914862411776,topic,people,1.0,label_topic_1174312914862411776
1032610021605056512,emotion,joy,1.0,label_emotion_1032610021605056512
1032610021605056512,topic,person,1.0,label_topic_1032610021605056512
1035989830989217792,emotion,sad,0.6584,label_emotion_1035989830989217792
1035989830989217792,topic,person,0.6822,label_topic_1035989830989217792
1133675111459774464,emotion,neutral,1.0,label_emotion_1133675111459774464
1133675111459774464,topic,car,1.0,label_topic_1133675111459774464
1158950726895394816,emotion,love,1.0,label_emotion_1158950726895394816
1158950726895394816,topic,person,0.6667,label_topic_1158950726895394816
1173457572985225216,emotion,neutral,1.0,label_emotion_1173457572985225216
1173457572985225216,topic,person,0.674,label_topic_1173457572985225216
1132085719264010240,emotion,neutral,1.0,label_emotion_1132085719264010240
1132085719264010240,topic,person,0.6623,label_topic_1132085719264010240
1053441156740681728,emotion,anger,0.6706,label_emotion_1053441156740681728
1053441156740681728,topic,person,1.0,label_topic_1053441156740681728
1154691382318178304,emotion,neutral,1.0,label_emotion_1154691382318178304
1154691382318178304,topic,indoor,1.0,label_topic_1154691382318178304
1180304109229035520,emotion,surprised,0.3401,label_emotion_1180304109229035520
1180304109229035520,topic,person,0.3401,label_topic_1180304109229035520
1046969682382794752,emotion,sad,0.6671,label_emotion_1046969682382794752
1046969682382794752,topic,people,1.0,label_topic_1046969682382794752
1052400209289940992,emotion,joy,1.0,label_emotion_1052400209289940992
1052400209289940992,topic,people,1.0,label_topic_1052400209289940992
1156459766562889728,emotion,neutral,0.6762,label_emotion_1156459766562889728
1156459766562889728,topic,person,1.0,label_topic_1156459766562889728
1171672626838544384,emotion,sad,1.0,label_emotion_1171672626838544384
1171672626838544384,topic,text,1.0,label_topic_1171672626838544384
990785422521245696,emotion,joy,0.668,label_emotion_990785422521245696
990785422521245696,topic,person,1.0,label_topic_990785422521245696
1123119034326523904,emotion,joy,1.0,label_emotion_1123119034326523904
1123119034326523904,topic,people,1.0,label_topic_1123119034326523904
